province_id,legacy_id,numeric_id,name,region_id,macroregion_id,area_km2,profile_id,target_cell_area_km2,expected_cell_count_base,override_minimum_cell_count,override_forced_cell_count,override_reason,final_cell_count_base,status
province:2487,canada__newfoundland_and_labrador_20,2487,Newfoundland and Labrador,,,109157.397,,,,,,,,UNASSIGNED_REGION
province:1244,colombia__amazonas,1244,Amazonas,,,109131.594,,,,,,,,UNASSIGNED_REGION
province:1559,cameroon__est,1559,Est,,,108822.813,,,,,,,,UNASSIGNED_REGION
province:2928,greenland__qeqqata_kommunia_3,2928,Qeqqata Kommunia,,,106357.573,,,,,,,,UNASSIGNED_REGION
province:922,botswana__kgalagadi,922,Kgalagadi,,,105477.824,,,,,,,,UNASSIGNED_REGION
province:1539,angola__lunda_norte,1539,Lunda Norte,,,105271.306,,,,,,,,UNASSIGNED_REGION
province:2325,china__jiangsu_2,2325,Jiangsu,,,105249.416,,,,,,,,UNASSIGNED_REGION
province:920,south_africa__north_west,920,North West,,,105001.043,,,,,,,,UNASSIGNED_REGION
province:983,niger__tahoua,983,Tahoua,,,104901.832,,,,,,,,UNASSIGNED_REGION
province:142,sweden__norrbotten_2,142,Norrbotten,,,104690.962,,,,,,,,UNASSIGNED_REGION
province:3916,united_states_of_america__kentucky,3916,Kentucky,,,104385.675,,,,,,,,UNASSIGNED_REGION
province:1543,namibia__otjozondjupa,1543,Otjozondjupa,,,104351.921,,,,,,,,UNASSIGNED_REGION
province:1257,peru__ucayali,1257,Ucayali,,,103551.564,,,,,,,,UNASSIGNED_REGION
province:1597,mozambique__zambezia,1597,Zambezia,,,102769.373,,,,,,,,UNASSIGNED_REGION
province:1399,pakistan__k_p,1399,K.P.,,,102327.904,,,,,,,,UNASSIGNED_REGION
province:1421,russia__saratov,1421,Saratov,,,102018.01,,,,,,,,UNASSIGNED_REGION
province:2266,united_states_of_america__virginia_2,2266,Virginia,,,101877.354,,,,,,,,UNASSIGNED_REGION
province:771,russia__rostov,771,Rostov,,,101503.306,,,,,,,,UNASSIGNED_REGION
province:57,morocco__guelmim_es_semara,57,Guelmim - Es-Semara,,,101388.412,,,,,,,,UNASSIGNED_REGION
province:1531,mozambique__tete,1531,Tete,,,100755.445,,,,,,,,UNASSIGNED_REGION
province:819,turkmenistan__ahal,819,Ahal,,,100487.269,,,,,,,,UNASSIGNED_REGION
province:783,mongolia__h_vsg_l,783,Hövsgöl,,,100328.433,,,,,,,,UNASSIGNED_REGION
province:2317,china__zhejiang_4,2317,Zhejiang,,,100039.463,,,,,,,,UNASSIGNED_REGION
province:651,argentina__chaco,651,Chaco,,,99384.635,,,,,,,,UNASSIGNED_REGION
province:1380,papua_new_guinea__western_3,1380,Western,,,98912.083,,,,,,,,UNASSIGNED_REGION
province:2204,saudi_arabia__tabuk,2204,Tabuk,,,98858.765,,,,,,,,UNASSIGNED_REGION
province:1410,kazakhstan__north_kazakhstan,1410,North Kazakhstan,,,98621.497,,,,,,,,UNASSIGNED_REGION
province:1368,colombia__vichada,1368,Vichada,,,98609.283,,,,,,,,UNASSIGNED_REGION
province:174,finland__lapland,174,Lapland,,,98288.451,,,,,,,,UNASSIGNED_REGION
province:851,myanmar__sagaing,851,Sagaing,,,96679.079,,,,,,,,UNASSIGNED_REGION
province:328,zambia__muchinga,328,Muchinga,,,95630.047,,,,,,,,UNASSIGNED_REGION
province:1575,zambia__central,1575,Central,,,95163.578,,,,,,,,UNASSIGNED_REGION
province:3842,mauritania__tagant,3842,Tagant,,,94723.112,,,,,,,,UNASSIGNED_REGION
province:1273,argentina__neuqu_n,1273,Neuquén,,,94691.855,,,,,,,,UNASSIGNED_REGION
province:1725,india__bihar,1725,Bihar,,,94675.348,,,,,,,,UNASSIGNED_REGION
province:662,brazil__santa_catarina,662,Santa Catarina,,,94409.927,,,,,,,,UNASSIGNED_REGION
province:3920,united_states_of_america__indiana,3920,Indiana,,,94303.391,,,,,,,,UNASSIGNED_REGION
province:360,ethiopia__afar,360,Afar,,,94190.435,,,,,,,,UNASSIGNED_REGION
province:906,south_africa__kwazulu_natal,906,KwaZulu-Natal,,,93908.812,,,,,,,,UNASSIGNED_REGION
province:1569,south_africa__mpumalanga,1569,Mpumalanga,,,93751.833,,,,,,,,UNASSIGNED_REGION
province:813,turkmenistan__chardzhou,813,Chardzhou,,,93249.086,,,,,,,,UNASSIGNED_REGION
province:116,russia__gorno_altay,116,Gorno-Altay,,,92895.12,,,,,,,,UNASSIGNED_REGION
province:503,india__west_bengal_5,503,West Bengal,,,92885.149,,,,,,,,UNASSIGNED_REGION
province:2301,mexico__oaxaca,2301,Oaxaca,,,92279.86,,,,,,,,UNASSIGNED_REGION
province:991,niger__tillab_ri,991,Tillabéri,,,92025.268,,,,,,,,UNASSIGNED_REGION
province:1041,mali__koulikoro,1041,Koulikoro,,,91854.515,,,,,,,,UNASSIGNED_REGION
province:1448,saudi_arabia__asir,1448,`Asir,,,91729.524,,,,,,,,UNASSIGNED_REGION
province:3594,chad__batha,3594,Batha,,,90850.713,,,,,,,,UNASSIGNED_REGION
province:3364,iran__semnan,3364,Semnan,,,90453.148,,,,,,,,UNASSIGNED_REGION
province:1265,argentina__la_rioja,1265,La Rioja,,,90422.256,,,,,,,,UNASSIGNED_REGION
province:3569,colombia__caquet,3569,Caquetá,,,90046.091,,,,,,,,UNASSIGNED_REGION
province:58,western_sahara__western_sahara,58,Western Sahara,,,89756.833,,,,,,,,UNASSIGNED_REGION
province:1446,saudi_arabia__najran,1446,Najran,,,89466.019,,,,,,,,UNASSIGNED_REGION
province:652,argentina__corrientes,652,Corrientes,,,89029.0,,,,,,,,UNASSIGNED_REGION
province:1417,russia__chelyabinsk,1417,Chelyabinsk,,,88565.561,,,,,,,,UNASSIGNED_REGION
province:644,paraguay__boquer_n,644,Boquerón,,,88284.923,,,,,,,,UNASSIGNED_REGION
province:850,myanmar__kachin,850,Kachin,,,87925.301,,,,,,,,UNASSIGNED_REGION
province:1266,argentina__san_juan,1266,San Juan,,,87856.009,,,,,,,,UNASSIGNED_REGION
province:352,s_sudan__western_bahr_el_ghazal,352,Western Bahr el Ghazal,,,87462.114,,,,,,,,UNASSIGNED_REGION
province:1897,indonesia__papua_barat_2,1897,Papua Barat,,,87071.526,,,,,,,,UNASSIGNED_REGION
province:1290,chile__ais_n_del_general_carlos_ib_ez_del_campo_7,1290,Aisén del General Carlos Ibáñez del Campo,,,86620.888,,,,,,,,UNASSIGNED_REGION
province:1147,canada__qu_bec_4,1147,Québec,,,86327.773,,,,,,,,UNASSIGNED_REGION
province:3574,colombia__meta,3574,Meta,,,86228.097,,,,,,,,UNASSIGNED_REGION
province:351,central_african_republic__haute_kotto,351,Haute-Kotto,,,85700.989,,,,,,,,UNASSIGNED_REGION
province:2298,mexico__jalisco,2298,Jalisco,,,85690.475,,,,,,,,UNASSIGNED_REGION
province:816,turkmenistan__mary,816,Mary,,,85272.087,,,,,,,,UNASSIGNED_REGION
province:1540,angola__malanje,1540,Malanje,,,85132.979,,,,,,,,UNASSIGNED_REGION
province:424,russia__leningrad,424,Leningrad,,,85048.251,,,,,,,,UNASSIGNED_REGION
province:927,zambia__southern,927,Southern,,,85015.847,,,,,,,,UNASSIGNED_REGION
province:1980,indonesia__sumatera_selatan,1980,Sumatera Selatan,,,84716.497,,,,,,,,UNASSIGNED_REGION
province:3798,russia__tver,3798,Tver',,,84631.589,,,,,,,,UNASSIGNED_REGION
province:2649,canada__northwest_territories_5,2649,Northwest Territories,,,83715.321,,,,,,,,UNASSIGNED_REGION
province:1168,united_states_of_america__maine_8,1168,Maine,,,83569.279,,,,,,,,UNASSIGNED_REGION
province:1544,namibia__omaheke,1544,Omaheke,,,83324.97,,,,,,,,UNASSIGNED_REGION
province:47,france__guyane_fran_aise,47,Guyane française,,,83204.001,,,,,,,,UNASSIGNED_REGION
province:1395,iran__south_khorasan,1395,South Khorasan,,,83158.915,,,,,,,,UNASSIGNED_REGION
province:214,russia__krasnodar,214,Krasnodar,,,83064.793,,,,,,,,UNASSIGNED_REGION
province:278,peru__madre_de_dios,278,Madre de Dios,,,82524.385,,,,,,,,UNASSIGNED_REGION
province:1496,kenya__coast,1496,Coast,,,82070.273,,,,,,,,UNASSIGNED_REGION
province:110,mongolia__s_hbaatar,110,Sühbaatar,,,82047.767,,,,,,,,UNASSIGNED_REGION
province:1016,mali__mopti,1016,Mopti,,,82011.796,,,,,,,,UNASSIGNED_REGION
province:789,mongolia__dzavhan,789,Dzavhan,,,81878.352,,,,,,,,UNASSIGNED_REGION
province:1950,indonesia__riau_2,1950,Riau,,,81667.492,,,,,,,,UNASSIGNED_REGION
province:354,s_sudan__western_equatoria,354,Western Equatoria,,,81210.143,,,,,,,,UNASSIGNED_REGION
province:790,mongolia__hentiy,790,Hentiy,,,81018.673,,,,,,,,UNASSIGNED_REGION
province:44,india__arunachal_pradesh,44,Arunachal Pradesh,,,80601.856,,,,,,,,UNASSIGNED_REGION
province:3840,mexico__zacatecas,3840,Zacatecas,,,80273.762,,,,,,,,UNASSIGNED_REGION
province:2257,united_states_of_america__south_carolina_2,2257,South Carolina,,,80137.424,,,,,,,,UNASSIGNED_REGION
province:99,belarus__vitebsk,99,Vitebsk,,,79940.676,,,,,,,,UNASSIGNED_REGION
province:1194,mexico__tamaulipas_2,1194,Tamaulipas,,,79579.698,,,,,,,,UNASSIGNED_REGION
province:506,india__assam,506,Assam,,,79560.057,,,,,,,,UNASSIGNED_REGION
province:656,paraguay__alto_paraguay,656,Alto Paraguay,,,79407.986,,,,,,,,UNASSIGNED_REGION
province:1264,chile__atacama,1264,Atacama,,,79270.239,,,,,,,,UNASSIGNED_REGION
province:3626,angola__hu_la,3626,Huíla,,,78694.778,,,,,,,,UNASSIGNED_REGION
province:350,sudan__southern_darfur,350,Southern Darfur,,,78628.212,,,,,,,,UNASSIGNED_REGION
province:2492,japan__hokkaid,2492,Hokkaidō,,,78401.32,,,,,,,,UNASSIGNED_REGION
province:0,argentina__entre_r_os,0,Entre Ríos,,,78190.952,,,,,,,,UNASSIGNED_REGION
province:1856,mozambique__nampula_2,1856,Nampula,,,78002.28,,,,,,,,UNASSIGNED_REGION
province:996,ghana__northern,996,Northern,,,77973.275,,,,,,,,UNASSIGNED_REGION
province:3316,india__jharkhand,3316,Jharkhand,,,77921.329,,,,,,,,UNASSIGNED_REGION
province:3830,mongolia__t_v,3830,Töv,,,77909.574,,,,,,,,UNASSIGNED_REGION
province:1067,mozambique__cabo_delgado,1067,Cabo Delgado,,,77865.213,,,,,,,,UNASSIGNED_REGION
province:451,nigeria__niger,451,Niger,,,77842.626,,,,,,,,UNASSIGNED_REGION
province:1541,angola__lunda_sul,1541,Lunda Sul,,,77585.973,,,,,,,,UNASSIGNED_REGION
province:836,iran__khuzestan,836,Khuzestan,,,77232.337,,,,,,,,UNASSIGNED_REGION
province:3621,argentina__san_luis,3621,San Luis,,,77232.325,,,,,,,,UNASSIGNED_REGION
province:1526,angola__cunene,1526,Cunene,,,77104.535,,,,,,,,UNASSIGNED_REGION
province:3756,united_republic_of_tanzania__tabora,3756,Tabora,,,76633.235,,,,,,,,UNASSIGNED_REGION
province:470,zimbabwe__matabeleland_north,470,Matabeleland North,,,76549.146,,,,,,,,UNASSIGNED_REGION
province:1535,mozambique__gaza,1535,Gaza,,,76236.054,,,,,,,,UNASSIGNED_REGION
province:948,s_sudan__upper_nile,948,Upper Nile,,,75993.41,,,,,,,,UNASSIGNED_REGION
province:645,argentina__formosa,645,Formosa,,,75867.441,,,,,,,,UNASSIGNED_REGION
province:109,mongolia__hovd,109,Hovd,,,75734.105,,,,,,,,UNASSIGNED_REGION
province:60,morocco__oued_el_dahab,60,Oued el Dahab,,,75517.582,,,,,,,,UNASSIGNED_REGION
province:2562,russia__sakhalin,2562,Sakhalin,,,75476.507,,,,,,,,UNASSIGNED_REGION
province:3639,algeria__gharda_a,3639,Ghardaïa,,,75464.69,,,,,,,,UNASSIGNED_REGION
province:1365,venezuela__apure,1365,Apure,,,75077.011,,,,,,,,UNASSIGNED_REGION
province:3792,russia__nizhegorod,3792,Nizhegorod,,,75070.509,,,,,,,,UNASSIGNED_REGION
province:3832,mongolia__dundgovi,3832,Dundgovi,,,74899.379,,,,,,,,UNASSIGNED_REGION
province:3467,peru__cusco,3467,Cusco,,,74220.815,,,,,,,,UNASSIGNED_REGION
province:646,paraguay__presidente_hayes,646,Presidente Hayes,,,73905.185,,,,,,,,UNASSIGNED_REGION
province:1768,united_kingdom__northumberland_7,1768,Northumberland,,,73897.85,,,,,,,,UNASSIGNED_REGION
province:59,morocco__la_youne_boujdour_sakia_el_hamra,59,Laâyoune - Boujdour - Sakia El Hamra,,,73516.41,,,,,,,,UNASSIGNED_REGION
province:1204,mexico__chiapas,1204,Chiapas,,,73423.172,,,,,,,,UNASSIGNED_REGION
province:3007,russia__kalmyk,3007,Kalmyk,,,73287.479,,,,,,,,UNASSIGNED_REGION
province:1390,turkmenistan__tashauz,1390,Tashauz,,,73145.154,,,,,,,,UNASSIGNED_REGION
province:7,malaysia__sabah_3,7,Sabah,,,72716.051,,,,,,,,UNASSIGNED_REGION
province:1169,canada__new_brunswick,1169,New Brunswick,,,72372.013,,,,,,,,UNASSIGNED_REGION
province:1412,russia__kurgan,1412,Kurgan,,,72168.167,,,,,,,,UNASSIGNED_REGION
province:3624,angola__bi,3624,Bié,,,72096.488,,,,,,,,UNASSIGNED_REGION
province:1468,morocco__souss_massa_dra,1468,Souss - Massa - Draâ,,,71958.042,,,,,,,,UNASSIGNED_REGION
province:1262,peru__puno,1262,Puno,,,71763.89,,,,,,,,UNASSIGNED_REGION
province:1178,mexico__baja_california,1178,Baja California,,,71364.331,,,,,,,,UNASSIGNED_REGION
province:1242,colombia__guain_a,1242,Guainía,,,71259.189,,,,,,,,UNASSIGNED_REGION
province:529,nigeria__borno,529,Borno,,,71066.302,,,,,,,,UNASSIGNED_REGION
province:2296,mexico__veracruz,2296,Veracruz,,,70960.248,,,,,,,,UNASSIGNED_REGION
province:1023,mali__sikasso,1023,Sikasso,,,70865.619,,,,,,,,UNASSIGNED_REGION
province:2198,mexico__baja_california_sur_5,2198,Baja California Sur,,,70862.54,,,,,,,,UNASSIGNED_REGION
province:1513,mauritania__trarza,1513,Trarza,,,70702.889,,,,,,,,UNASSIGNED_REGION
province:2651,canada__northwest_territories_7,2651,Northwest Territories,,,70565.359,,,,,,,,UNASSIGNED_REGION
province:46,somalia__bari,46,Bari,,,70127.986,,,,,,,,UNASSIGNED_REGION
province:121,germany__bayern,121,Bayern,,,70040.826,,,,,,,,UNASSIGNED_REGION
province:952,chad__salamat,952,Salamat,,,69954.511,,,,,,,,UNASSIGNED_REGION
province:393,zambia__northern,393,Northern,,,69150.371,,,,,,,,UNASSIGNED_REGION
province:786,mongolia__uvs,786,Uvs,,,69114.407,,,,,,,,UNASSIGNED_REGION
province:1833,madagascar__atsimo_andrefana,1833,Atsimo-Andrefana,,,69031.723,,,,,,,,UNASSIGNED_REGION
province:3361,united_republic_of_tanzania__morogoro,3361,Morogoro,,,68705.835,,,,,,,,UNASSIGNED_REGION
province:3596,cameroon__centre,3596,Centre,,,68609.868,,,,,,,,UNASSIGNED_REGION
province:3635,algeria__el_bayadh,3635,El Bayadh,,,68290.181,,,,,,,,UNASSIGNED_REGION
province:1459,chad__kanem,1459,Kanem,,,67998.527,,,,,,,,UNASSIGNED_REGION
province:3780,russia__tatarstan,3780,Tatarstan,,,67951.124,,,,,,,,UNASSIGNED_REGION
province:1853,mozambique__inhambane,1853,Inhambane,,,67944.654,,,,,,,,UNASSIGNED_REGION
province:29,s_sudan__eastern_equatoria,29,Eastern Equatoria,,,67763.908,,,,,,,,UNASSIGNED_REGION
province:1989,indonesia__sumatera_utara,1989,Sumatera Utara,,,67725.742,,,,,,,,UNASSIGNED_REGION
province:1854,mozambique__sofala,1854,Sofala,,,67237.277,,,,,,,,UNASSIGNED_REGION
province:63,republic_of_the_congo__likouala,63,Likouala,,,67046.983,,,,,,,,UNASSIGNED_REGION
province:974,cameroon__nord,974,Nord,,,66695.938,,,,,,,,UNASSIGNED_REGION
province:3806,russia__stavropol,3806,Stavropol',,,66690.89,,,,,,,,UNASSIGNED_REGION
province:1857,united_republic_of_tanzania__lindi,1857,Lindi,,,66363.501,,,,,,,,UNASSIGNED_REGION
province:2327,iran__hormozgan,2327,Hormozgan,,,65509.703,,,,,,,,UNASSIGNED_REGION
province:70,democratic_republic_of_the_congo__bas_congo,70,Bas-Congo,,,65236.526,,,,,,,,UNASSIGNED_REGION
province:473,pakistan__northern_areas,473,Northern Areas,,,65187.942,,,,,,,,UNASSIGNED_REGION
province:1445,oman__al_wusta,1445,Al Wusta,,,65039.294,,,,,,,,UNASSIGNED_REGION
province:1195,mexico__nuevo_le_n,1195,Nuevo León,,,64934.105,,,,,,,,UNASSIGNED_REGION
province:3287,venezuela__gu_rico,3287,Guárico,,,64874.959,,,,,,,,UNASSIGNED_REGION
province:2300,mexico__guerrero,2300,Guerrero,,,64760.276,,,,,,,,UNASSIGNED_REGION
province:4009,latvia__jekabpils,4009,Jekabpils,,,64542.591,,,,,,,,UNASSIGNED_REGION
province:3100,australia__tasmania,3100,Tasmania,,,64372.635,,,,,,,,UNASSIGNED_REGION
province:20,india__ladakh,20,Ladakh,,,64283.566,,,,,,,,UNASSIGNED_REGION
province:3839,mexico__san_luis_potos,3839,San Luis Potosí,,,64100.621,,,,,,,,UNASSIGNED_REGION
province:1851,namibia__erongo,1851,Erongo,,,64052.81,,,,,,,,UNASSIGNED_REGION
province:41,united_republic_of_tanzania__ruvuma,41,Ruvuma,,,63984.868,,,,,,,,UNASSIGNED_REGION
province:1258,bolivia__pando,1258,Pando,,,63773.902,,,,,,,,UNASSIGNED_REGION
province:1533,mozambique__manica,1533,Manica,,,63730.677,,,,,,,,UNASSIGNED_REGION
province:1444,yemen__al_mahrah,1444,Al Mahrah,,,63705.391,,,,,,,,UNASSIGNED_REGION
province:322,tajikistan__gorno_badakhshan,322,Gorno-Badakhshan,,,63540.4,,,,,,,,UNASSIGNED_REGION
province:362,democratic_republic_of_the_congo__sud_kivu,362,Sud-Kivu,,,63399.053,,,,,,,,UNASSIGNED_REGION
province:2067,colombia__antioquia,2067,Antioquia,,,63350.013,,,,,,,,UNASSIGNED_REGION
province:1966,peru__arequipa,1966,Arequipa,,,62879.898,,,,,,,,UNASSIGNED_REGION
province:3833,mongolia__v_rhangay,3833,Övörhangay,,,62781.353,,,,,,,,UNASSIGNED_REGION
province:3919,united_states_of_america__west_virginia,3919,West Virginia,,,62680.599,,,,,,,,UNASSIGNED_REGION
province:429,united_arab_emirates__abu_dhabi,429,Abu Dhabi,,,62175.436,,,,,,,,UNASSIGNED_REGION
province:1537,angola__u_ge,1537,Uíge,,,61956.455,,,,,,,,UNASSIGNED_REGION
province:3593,chad__gu_ra,3593,Guéra,,,61872.886,,,,,,,,UNASSIGNED_REGION
province:976,cameroon__adamaoua,976,Adamaoua,,,61794.045,,,,,,,,UNASSIGNED_REGION
province:2133,mauritania__inchiri_4,2133,Inchiri,,,61451.653,,,,,,,,UNASSIGNED_REGION
province:1021,mali__s_gou,1021,Ségou,,,61393.617,,,,,,,,UNASSIGNED_REGION
province:977,nigeria__taraba,977,Taraba,,,60458.472,,,,,,,,UNASSIGNED_REGION
province:3787,russia__kostroma,3787,Kostroma,,,60182.793,,,,,,,,UNASSIGNED_REGION
province:931,central_african_republic__mbomou,931,Mbomou,,,59868.26,,,,,,,,UNASSIGNED_REGION
province:941,democratic_republic_of_the_congo__nord_kivu,941,Nord-Kivu,,,59637.35,,,,,,,,UNASSIGNED_REGION
province:1319,chile__magallanes_y_ant_rtica_chilena_3,1319,Magallanes y Antártica Chilena,,,59543.485,,,,,,,,UNASSIGNED_REGION
province:32,somalia__mudug,32,Mudug,,,59201.229,,,,,,,,UNASSIGNED_REGION
province:1467,morocco__mekn_s_tafilalet,1467,Meknès - Tafilalet,,,58893.807,,,,,,,,UNASSIGNED_REGION
province:2299,mexico__michoac_n,2299,Michoacán,,,58816.573,,,,,,,,UNASSIGNED_REGION
province:158,sweden__v_sterbotten,158,Västerbotten,,,58729.125,,,,,,,,UNASSIGNED_REGION
province:943,sudan__gedarif,943,Gedarif,,,58620.968,,,,,,,,UNASSIGNED_REGION
province:39,united_republic_of_tanzania__mbeya,39,Mbeya,,,58557.168,,,,,,,,UNASSIGNED_REGION
province:496,morocco__oriental,496,Oriental,,,58112.447,,,,,,,,UNASSIGNED_REGION
province:953,central_african_republic__bamingui_bangoran,953,Bamingui-Bangoran,,,58011.946,,,,,,,,UNASSIGNED_REGION
province:1524,angola__namibe,1524,Namibe,,,57949.138,,,,,,,,UNASSIGNED_REGION
province:2230,mexico__sinaloa,2230,Sinaloa,,,57731.614,,,,,,,,UNASSIGNED_REGION
province:961,republic_of_the_congo__sangha,961,Sangha,,,57615.734,,,,,,,,UNASSIGNED_REGION
province:925,zimbabwe__mashonaland_west,925,Mashonaland West,,,57328.324,,,,,,,,UNASSIGNED_REGION
province:1409,afghanistan__hilmand,1409,Hilmand,,,57271.627,,,,,,,,UNASSIGNED_REGION
province:1905,indonesia__sulawesi_tengah,1905,Sulawesi Tengah,,,57141.893,,,,,,,,UNASSIGNED_REGION
province:1711,sudan__eastern_darfur,1711,Eastern Darfur,,,57050.872,,,,,,,,UNASSIGNED_REGION
province:1202,mexico__campeche,1202,Campeche,,,56987.953,,,,,,,,UNASSIGNED_REGION
province:3590,chad__barh_el_gazel,3590,Barh El Gazel,,,56617.121,,,,,,,,UNASSIGNED_REGION
province:1789,brazil__para_ba,1789,Paraíba,,,56458.517,,,,,,,,UNASSIGNED_REGION
province:3604,bolivia__cochabamba,3604,Cochabamba,,,56205.553,,,,,,,,UNASSIGNED_REGION
province:923,zimbabwe__masvingo,923,Masvingo,,,55873.216,,,,,,,,UNASSIGNED_REGION
province:128,russia__pskov,128,Pskov,,,55867.216,,,,,,,,UNASSIGNED_REGION
province:353,central_african_republic__haut_mbomou,353,Haut-Mbomou,,,55593.505,,,,,,,,UNASSIGNED_REGION
province:818,afghanistan__hirat,818,Hirat,,,55432.491,,,,,,,,UNASSIGNED_REGION
province:1714,india__himachal_pradesh,1714,Himachal Pradesh,,,55363.219,,,,,,,,UNASSIGNED_REGION
province:256,guyana__upper_demerara_berbice,256,Upper Demerara-Berbice,,,55290.004,,,,,,,,UNASSIGNED_REGION
province:3831,mongolia__arhangay,3831,Arhangay,,,55240.668,,,,,,,,UNASSIGNED_REGION
province:1849,angola__cuanza_sul,1849,Cuanza Sul,,,55239.263,,,,,,,,UNASSIGNED_REGION
province:3797,russia__novgorod,3797,Novgorod,,,55176.235,,,,,,,,UNASSIGNED_REGION
province:13,bolivia__oruro,13,Oruro,,,54991.255,,,,,,,,UNASSIGNED_REGION
province:3571,colombia__guaviare,3571,Guaviare,,,54969.831,,,,,,,,UNASSIGNED_REGION
province:1485,chad__wadi_fira,1485,Wadi Fira,,,54892.759,,,,,,,,UNASSIGNED_REGION
province:472,zimbabwe__matabeleland_south,472,Matabeleland South,,,54521.524,,,,,,,,UNASSIGNED_REGION
province:3392,saudi_arabia__al_quassim,3392,Al Quassim,,,54348.832,,,,,,,,UNASSIGNED_REGION
province:159,sweden__j_mtland,159,Jämtland,,,54025.889,,,,,,,,UNASSIGNED_REGION
province:1994,indonesia__aceh,1994,Aceh,,,53751.59,,,,,,,,UNASSIGNED_REGION
province:19,argentina__jujuy,19,Jujuy,,,53550.38,,,,,,,,UNASSIGNED_REGION
province:1408,afghanistan__kandahar,1408,Kandahar,,,53504.444,,,,,,,,UNASSIGNED_REGION
province:955,central_african_republic__ouham,955,Ouham,,,53341.189,,,,,,,,UNASSIGNED_REGION
province:3805,russia__samara,3805,Samara,,,53248.923,,,,,,,,UNASSIGNED_REGION
province:1788,brazil__rio_grande_do_norte,1788,Rio Grande do Norte,,,52757.293,,,,,,,,UNASSIGNED_REGION
province:3471,peru__san_mart_n,3471,San Martín,,,52727.556,,,,,,,,UNASSIGNED_REGION
province:613,india__uttarakhand,613,Uttarakhand,,,52651.784,,,,,,,,UNASSIGNED_REGION
province:533,iraq__al_muthannia,533,Al-Muthannia,,,52426.731,,,,,,,,UNASSIGNED_REGION
province:770,russia__voronezh,770,Voronezh,,,52249.273,,,,,,,,UNASSIGNED_REGION
province:1243,colombia__vaup_s,1243,Vaupés,,,51723.081,,,,,,,,UNASSIGNED_REGION
province:1256,bolivia__chuquisaca,1256,Chuquisaca,,,51659.482,,,,,,,,UNASSIGNED_REGION
province:1824,madagascar__sofia,1824,Sofia,,,50978.474,,,,,,,,UNASSIGNED_REGION
province:1979,indonesia__jambi,1979,Jambi,,,50896.783,,,,,,,,UNASSIGNED_REGION
province:1615,sudan__kassala,1615,Kassala,,,50631.015,,,,,,,,UNASSIGNED_REGION
province:1622,india__punjab,1622,Punjab,,,50471.584,,,,,,,,UNASSIGNED_REGION
